,loss,accuracy,val_loss,val_accuracy
0,0.5051721334457397,0.7566980123519897,0.5300167202949524,0.7406277060508728
1,0.4636850953102112,0.7855498790740967,0.5095683932304382,0.7606800198554993
2,0.4421590566635132,0.7983037233352661,0.4601080119609833,0.7794246077537537
3,0.41984236240386963,0.8101547360420227,0.468386173248291,0.7759371995925903
4,0.40005621314048767,0.8250575661659241,0.48202282190322876,0.7820401191711426
5,0.38204267621040344,0.833271861076355,0.5307247638702393,0.7659110426902771
6,0.36117008328437805,0.8444998264312744,0.5181107521057129,0.7750653624534607
7,0.3423442542552948,0.8541637659072876,0.577232301235199,0.7676547765731812
